"Bucket_Level0","Bucket_Level1","Bucket_Level2","Bucket_Level3","Short_Name","Long_Name","Data_Center_URL","UUID""
"ACADEMIC","UC-LA/ATMOS/ESM","Earth System Modeling Group, Department of Atmospheric and Oceanic Sciences, University of California, Los Angeles","http://www.atmos.ucla.edu/~mechoso/esm/","6fdc9e80-f07f-47c2-b602-3262c8400173"
"ACADEMIC","UC-LA/IGPP/SSC","Space Science Center, Institute of Geophysics and Planetary Physics,  University of California, Los Angeles","http://www-ssc.igpp.ucla.edu","5466db50-afd9-46f5-b31f-0a8cb2645746"
"ACADEMIC","UC-LA/SMBO","Santa Monica Bay Observatory, University of California, Los Angeles","http://www.ioe.ucla.edu/mucla/","45345300-0226-4e99-aa42-f99dae917366"
