,Category,Class,Type,Subtype,Short_Name,Long_Name,UUID
206,Earth Remote Sensing Instruments,Passive Remote Sensing,Altimeters,Pressure Altimeters,PRS Altimeter,Paroscientific Pressure Altimeter,499d9aed-4f71-4d5d-acbb-eb434f6e413b
207,Earth Remote Sensing Instruments,Passive Remote Sensing,Altimeters,Pressure Altimeters,,,eee4d2e4-f229-49af-a3cb-ebd540aa14d5
208,Earth Remote Sensing Instruments,Passive Remote Sensing,Altimeters,,,,2aa41630-56f3-4be1-bb8f-bf99e5485dec
209,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Composition Analyzer,MMS HPCA,Hot Plasma Composition Analyzer,ffddbe98-056e-46d8-9fc1-27f6807ce0a7
210,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Composition Analyzer,,,d9fca203-ace2-4d3e-8e5c-2c556ba3cf4b
211,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Gun Detector,MMS EDI,Electron Drift Instrument,c3c1bb15-f06f-4e94-9351-01c402bd73ca
212,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Gun Detector,,,1df05f75-d41f-4acd-bd8b-e6262d9c3f49
213,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,ASM,Absolute Scalar Magnetometer,b7bc737c-15de-4b67-9bc3-5fa7c2b651d5
214,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,CS-3,LDEO Scintrex CS-3 Cesium Magnetometer,c1573a94-789a-4510-a8e4-b358f62180e6
215,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,GEOMET 823A,Geometrics 823A Magnetometer,f2da3a4c-b2f9-42c7-932f-899375f733bc
216,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,MGF,Magnetic Field Instrument,eb47a4c5-5ab5-4803-9395-f58de828499c
217,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,MMS DFG,Digital Fluxgate Magnetometers,277ba2c1-6625-4e5e-8e87-3907ff6178f1
218,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,MMS SCM,Search Coil Magnetometer,20ee59ce-5b73-490f-a7f9-68436314a525
219,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,MSS AFG,Analog Fluxgate Magnetometer,d6c2bb9d-071b-4a74-8ba4-84e1ac268ed8
220,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,SSM,SQUID Superconducting Magnetometers,3cc96a71-b8c6-4b4e-abd2-585fd7bc00fe
221,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,VFM,Vector Field Magnetometer,03d748ff-7398-4ea8-87e7-38d0ef3e6167
222,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,VSM,Vibrating Sample Magnetometers,1300915c-2564-4859-9e6c-8b2257adfadc
223,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,MAGNETOMETERS,,,deac2632-5c17-4d15-ae92-c61ebc5a405a
224,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Particle Detectors,MMS FEEPS,Fly's Eye Energetic Particle Sensor,04fd88ee-5d49-487a-b6d9-f2fc43050543
225,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Particle Detectors,,,b9689a31-2752-45af-81ed-58d662a495bc
226,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Probes,MMS ADP,Axial Double Probe,0ec93d14-49bb-42be-9042-063384a221c4
227,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Probes,MMS SDP,Spin-plane Double Probe,78af5114-336b-4e5b-98bc-59db351bdcef
228,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Probes,,,a172d205-122a-4a8b-b73a-52c1d44d6aaa
229,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Spectrometers,MMS EIS,Energetic Ion Spectrometer,9c9a60bf-0ac1-4e54-92bd-b6a5284649da
230,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Spectrometers,MMS FPI,Fast Plasma Instrument,bcc90341-d46c-4714-b987-620a26904c94
231,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Spectrometers,NMS,Neutral Mass and Velocity Spectrometer,e0134cc6-79d0-492d-9e9a-6320e04ed972
232,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,Spectrometers,,,717ba2ad-1580-46d5-8540-f59e9ec0dd56
233,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,CER,Coherent Electromagnetic Radiation,1c03710e-1898-49ec-84bb-c064e7a358d0
234,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,EFI,Electrical Field Instrument,5e95a04f-e746-4b55-b0f0-76631bb197fe
235,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,FAI,FAI (Fast Auroral Imager) images the auroral emission in the near infrared (NIR) and visible (VIS) spectral range.,0c439fcf-b55c-430e-baee-ae047032df46
236,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,MAGVAR,Magnetic Variometer,cfc5cf67-75e6-4cc4-9abe-ca2eda777ddc
237,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,MTQ,Magnetic Torque Rod,99f75fc4-61dd-4d4e-8390-e64e0fef01ca
238,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,NUCLEAR PRECESSION MAGNETOMETER,,42265517-3396-4f51-8016-89b9dd143a2a
239,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,OVM,Overhauser Scalar Magnetometer,70fbd942-21f6-4ab5-98e6-f4897024ea6f
240,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,PROTON MAGNETOMETER,,b1a1df43-48b0-4fa5-b6dc-dd3646803161
241,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,RRI,Radio Receiver Instrument,f1f8384c-3846-443b-8bd1-18b7696aafd4
242,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,SEI,Suprathermal Electron Imager,ee53dfb1-6495-405e-953b-63434a2ec27e
243,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic Field/Electric Field Instruments,,,,449b7d65-85e6-43a5-b87b-1071dc9936b2
244,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Accelerometers,ACC,Swarm Accelerometer,0bdca141-ccec-471e-9dd9-f47d3a94abf7
245,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Accelerometers,EGG,Electrostatic Gravity Gradiometer,11c1598b-d484-4c26-83ae-bc12af957b84
246,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Accelerometers,GRACE ACC,GRACE SuperSTAR Accelerometer,843cf5f8-b983-463c-8191-4fbdc943d765
247,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Accelerometers,GRACE-FO ACC,GRACE-FO SuperSTAR Accelerometer,f6ae33f3-f492-4f32-9526-a7e289d542e7
248,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Accelerometers,,,11208f10-6879-48ca-919c-88558391403b
249,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Gravimeters,CMG-GT-1A,Canadian Micro Gravity GT-1A,c4c7ec2f-6edb-4564-b6aa-49bae3a8e900
250,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,Gravimeters,,,a3fc8231-afa3-4137-a793-2860e2ab08a0
251,Earth Remote Sensing Instruments,Passive Remote Sensing,Magnetic/Motion Sensors,,,,fe684c79-5d9f-406e-8f28-0dce3ad65acf
252,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,APT Nimbus-1,Automatic Picture Transmission System on Nimbus-1,5d355667-2cdb-42c3-b003-72536268eb27
253,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,APT Nimbus-2,Automatic Picture Transmission System on Nimbus-2,7eca5548-fc92-4adb-9e77-fe4a21bc6fb1
254,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,ASC,All-Sky Camera,5fd2c0d2-50bb-4f70-a975-9e33e344c0e3
255,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,AVCS Nimbus-1,Advanced Vidicon Camera System on Nimbus-1,40a7456b-a677-4636-ac2c-6214f0e2f105
256,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,AVCS Nimbus-2,Advanced Vidicon Camera System on Nimbus-2,23f742b3-e172-4f52-bb38-e859fdb8b16e
257,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,AVCS,Advanced Vidicon Camera System,9b1a9aa9-65ed-466d-bb24-e00c110b5a2f
258,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,AWIFS,Advanced Wide Field Sensor,86402184-15ee-435c-933f-d70eb986c715
259,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,BJ-1 PAN,BJ-1 Panchromatic Imager,0596301b-c30a-4d3b-b0bc-6340ba0ab487
260,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CAMERAS,,b434201b-4969-4a7e-8749-ba5b7c537c2f
261,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CC GLORY,Cloud Camera on GLORY,1d0575e9-fde5-41b2-adfc-85b129a50673
262,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD (CBERS 1),,7a2c0877-ad80-43a3-b732-3e45e64a3b65
263,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD (CBERS 2),,f3f4a032-8c88-4de6-b212-d3bb36f1e056
264,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD (CBERS 2B),,a6a2f2fb-2ce2-4478-afb0-855bd6c7b8f6
265,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD IMAGER,,38266f66-47af-4e1c-870e-8b9c20a4c9e9
266,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD LINEAR ARRAY,,bb5470c8-8dc4-49de-9024-722a13f9885a
267,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD1 (HuanJing 1A),,5f23cc05-b83e-4f1b-8ebc-b76903947f5e
268,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD1 (HuanJing 1B),,bde63ed6-0984-4705-801c-45c82546da6f
269,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD2 (HuanJing 1A),,3a52de1f-9020-4008-be76-566b0c3a9ef5
270,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CCD2 (HuanJing 1B),,03f8378f-16de-466c-816f-352990d5aaf4
271,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CIPS,Cloud Imaging and Particle Size,315dd090-e866-4746-9a27-5d4579b974e1
272,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,COBAN,COBAN Multi-Band Camera,c4ef00f2-ccfe-49cd-922a-685d8894baf9
273,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,CPI,Cloud Particle Imager,080d3032-aef9-4b1a-bab9-43ecbc12480c
274,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,EOC,Electro-Optical Camera,a6c03baf-042d-412e-af18-3c5bd6fa8770
275,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,EPIC,Earth Polychromatic Imaging Camera,4ee9c6ac-88c3-4b1e-b269-1736ac220955
276,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,GIS,GeoEye Imaging System,992cb370-d2d0-4a9f-a4d4-179f140f505a
277,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,GRACE SCA,Star Camera Assembly,38312ec1-55a7-488e-9253-fe779a2ff457
278,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,GRACE-FO SCA,GRACE-FO Star Camera Assembly,cf6b8783-02c7-4aae-9c46-08468a6c61c8
279,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRCCD,High Resolution CCD Imager,46938545-abfb-4c16-80d7-fd886420508b
280,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRC,High Resolution Camera,4a0a0d09-63c9-4c2e-ab46-25727248df27
281,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRG-1,High Resolution Geometrical Instrument,58faa563-84f4-4c0f-8c06-d6f75d8afb0f
282,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRG-2,High Resolution Geometrical Instrument,91c8e5fe-b933-4166-b118-dc54718c5147
283,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRPC,High Resolution Panchromatic Camera,81957191-3585-40a3-891b-bbd15e14a31d
284,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRS,High Resolution Stereoscopic Instrument,a4e5d987-10c4-4788-a1ac-8c8494be04ef
285,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,HRTC,High Resolution Technological Camera,a91c14e8-8417-4a08-a3b3-a42e825bd6f2
286,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,Headwall,Headwall Hyperspectral Camera,4836842d-fcbe-41a1-8481-8edf9fed2307
287,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,IDCS Nimbus-3,Image Dissector Camera System on Nimbus-3,56d237d3-4b34-4c75-8c9e-5d20dffd48b1
288,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,IDCS Nimbus-4,Image Dissector Camera System on Nimbus-3,d3c105ae-a9a1-47ea-bc0d-d1fce3d77198
289,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,IRIS-XSAT,IRIS on X-Sat,fc9dc282-5557-44bb-8041-ba6ea8e3baa1
290,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,IRS (HuanJing 1B),,6b7c232c-1f9c-464d-adc2-fa226617eb0a
291,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,LFC,Large Format Camera,947cfe79-f076-4b9d-a8a0-a3f15073fa70
292,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,LLLTV,Low Light Level TV,5b431302-22c1-4485-90bb-6ed5bf5558b6
293,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MS-THEOS,Multispectral Camera,3e2eef5b-8257-462f-bfff-8f260d041a73
294,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MSC,Multi-Spectral Camera,bf3e5771-7ca2-4083-a5e2-9be6a28fe588
295,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MULTI-SPECTRAL,Multispectral Camera,0ff265ba-785f-498b-bee3-407c4317ac87
296,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MULTILENS CAMERAS,,afe65518-f572-438f-a56e-e5bb6c400739
297,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MUXCAM,Multi-Spectral Camera,c30e0992-f685-4253-bf3f-5be733eef7bb
298,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,MX-T,Mx Multispectral Camera,c9f1f236-bf07-42ba-b694-a766a0e3e925
299,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,NAOMI,New AstroSat Optical Modular Instrument,a3200684-34e6-4007-a247-111725a111f8
300,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,OCPS,Orbiter Camera Payload System,a51a9037-73b7-4764-98db-e99838442b7f
301,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,PANMUX,PanMux Camera,57566b7c-2e79-4b4a-90cd-1feca61eaa04
302,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,PAN,IRS Panchromatic Camera,ad85a45a-06c4-43f5-9e98-9a4b5e31c7f6
303,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,PASS,Payload Autonomous Star Sensor,14c1a460-556d-4526-a758-08d828057350
304,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,PVI,Precipitation Video Imager,899b268d-9cdb-4215-af8b-b29b9d7c20f7
305,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,QUICKBIRD/BHRC-60,Quickbird Ball High Resolution Camera 60,9cd4b512-57e4-4369-9070-8618a92fb8ce
306,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,RBV,Return Beam Vidicon,19b1f097-50a4-4a8b-9a2e-8b02fdc80855
307,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,RSI,Remote Sensing Instrument,90818762-d67c-4404-8563-5938c0493d2d
308,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,SCS,Star Camera System,c45c4e30-e253-4329-8838-8991a53f494f
309,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,SLIM-6,SLIM-6 Imager,6a3c8a54-48ae-4357-8bbc-bd2c48ede3a7
310,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,SSCC,Spin Scan Cloud Camera,d636a1de-d66c-4c9e-9767-4d3746a75d46
311,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,Schmidt-Cassegrain Telescope,Schmidt-Cassegrain Telescope,f50dc982-9fe2-4a45-aaac-9bb691239d8c
312,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,Sky View Camera,Sky View Camera,594771b6-eeb7-4930-9b54-b1407a537ac8
313,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,THEOS PAN,THEOS Panchromatic Imager,2c5a8a67-5e8d-4f2b-971d-928ff967c653
314,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,VIDEO CAMERA,,2a852a66-f1d9-4d84-b97b-c92638b34c2a
315,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,WAC,Wide Angle Camera,811e6b87-a49b-4b5a-be4d-98a6ba77c722
316,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,WFC,Wide Field Camera,627146f7-ff09-4265-a967-f3d202f23d52
317,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,"WFI (CBERS 1,2)",Wide Field Imager,f59c308e-274f-4cb7-8c81-89e53ba1cc69
318,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,"WFI (CBERS 3,4)",Wide Field Imager,7176f246-b8a4-4fc9-a028-d2384cd2ba89
319,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,WV110,WorldView-110 camera,001d8e8c-e9b1-4418-9941-f41321c2c500
320,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,WV60,WorldView-60 camera,d8ff2cc4-d922-4661-8bba-fd78c7672ce9
321,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Cameras,,,d322ae9d-bde0-448f-948d-777aef096eb6
322,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,JRE (CARMEN-3 + LPT),CARMEN-3,CARacterization and Modeling of ENvironment-3,03d2c9e4-e102-4488-b764-bca16d5aae2b
323,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,JRE (CARMEN-3 + LPT),LPT,Light Particle Telescope,b7c3f2fb-0fdd-465d-9107-f1c7369c72f2
324,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,JRE (CARMEN-3 + LPT),,,4fd10be3-7cd3-4f49-810e-61924a2453a4
325,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,NEPHELOMETERS,TSI-3562 Nephelometer,TSI-3562 Nephelometer Manufactured by TSI Inc. for Aerosol Scattering Measurement,75c9c28f-8098-46d0-ae34-01241acee7ff
326,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,NEPHELOMETERS,,,c39f54a3-efd0-4596-8d5b-fe7ab519d13f
327,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Passive Remote Sensing,CMT,China Mapping Telescope,8e7b55f3-c7ef-4f25-9c84-a75166b382c8
328,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Passive Remote Sensing,,,c38e16d1-61f9-4189-a3c9-33e2015db137
329,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,AEPI,Atmospheric Emissions Photometric Imaging,eb12ba15-e041-49de-b804-9dd4d56910ab
330,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,AIRBORNE TRACKING SUNPHOTOMETER,,0f885790-928e-427d-a9b5-8e78e49d3c11
331,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,DMT SP2,Single Particle Soot Photometer Manufactured by Droplet Measurement Technologies,1ed4313f-af3f-4b93-be52-7cae4cd30c64
332,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,DOBSON SPECTROPHOTOMETERS,,42ed0bb1-99f7-4ec0-9546-cd6fd84452a3
333,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,MAAP,Multi-Angle Absorption Photometer,88912b20-4ad5-4441-b0c4-880b407ade3f
334,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,MASP,Mobile Automatic Scanning Photometer,728fb833-a404-4b27-bc13-93290aedc047
335,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,MSBSP,Multi-Spectral Band Sun Photometer,ac85aed3-e8bb-4a4c-8ce6-8de68e0f03d2
336,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,MSP,Meridian Scanning Photometer,b2659aca-16d3-4c5f-9846-e8affdcaafa6
337,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,PHOTOMETERS,,806d0bc3-8d08-4418-800b-972292f3db99
338,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,POAM III,Polar Ozone and Aerosol Measurement III,06079669-cd05-4ccc-a635-0fa7785d6ac8
339,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,POAM II,Polar Ozone and Aerosol Measurement II,5e498269-5d5c-4006-b692-f031ff3e160e
340,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,PSAP,3-Wavelength Particle Soot Absorption Photometer Manufactured by Radiance Research,30a951ea-1c81-4a7c-a520-8c9f744cf879
341,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,SPECTROPHOTOMETERS,,3f7c8cc2-e3c3-4dfd-a17f-9d480f1f7179
342,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,SUN PHOTOMETERS,,4a210bf2-d6e5-459d-a555-d0d05155006b
343,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,SXM-2,Multichannel Sun Photometer,37dd08bb-0cdf-4b73-96c1-2bcade9a07fc
344,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,TAP,Tricolor Absorption Photometer,0bb6dac1-2f8a-4eba-9bbd-7b5b2f730185
345,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,TCTE,Total Solar Irradiance (TSI) Calibration Transfer Experiment,8c77977d-a149-46a2-8140-7f0df90a7123
346,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,TIP,Tiny Atmospheric Photometer,2435bd13-980a-42ad-98f8-9eac9457bce4
347,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,TRANSMISSOMETERS,,e590b4fe-229e-4b11-9ed5-e37a2b10038a
348,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,Photometers,,,f66daf4f-4d71-49a0-9d3d-205dc7f1faed
349,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,11.5um Radiometer,Nimbus 4 Temperature-Humidity Infrared Radiometer - 11.5 um,7bf9f69e-3bc7-45ad-9224-969676d36d78
350,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,ALAE,Atmospheric Lyman-Alpha Emissions,b4279b96-58ea-4e69-8cb2-e0956a8a8648
351,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,APS GLORY,AEROSOL Polarimetry SENSOR,1a881d2e-13c0-4c7b-a27e-5fed2b5f1d40
352,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,CAMBOT,Continuous Airborne Mapping By Optical Translator,62da1828-7b49-454f-999a-e91c6c40dd94
353,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,CEILOMETERS,,fe7c93d2-1460-4292-9dda-2338c3f6120d
354,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,DMS,Digital Mapping System,2d580f50-3951-4601-9b08-7fbea94eebef
355,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,GFC RADIOMETER,Gas Filter Correlated Radiometer,b58d7d73-ea9e-4af3-8363-51bd6547b94f
